          it       t  truncado con cos sigmap(n) a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
         226   100801.00000000000       0.78420544172123796        0.0000000000000000        7.9018506673712574E-002   284686885.66037118        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         226   100801.00000000000        1.7997618919885832        0.0000000000000000        5.8000120203349055E-002   350488766.54698688        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         226   100801.00000000000        1.9630653066696311        0.0000000000000000        6.6966629296189323E-002   371618827.87782854        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         234   101601.00000000000       0.78414127721072424        0.0000000000000000        7.9426184641948103E-002   285175428.73450947        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         234   101601.00000000000        1.7997190579816025        0.0000000000000000        5.9028642309715482E-002   352545368.61198640        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         234   101601.00000000000        1.8576068173894829        0.0000000000000000        5.0724405022874369E-002   339269144.38938481        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         234   101601.00000000000        1.9630100108105486        0.0000000000000000        6.8021885320937475E-002   373558111.95639992        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         242   102401.00000000000       0.78407682420729796        0.0000000000000000        7.9825845930893174E-002   285652749.61058122        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         242   102401.00000000000        1.7996754668722978        0.0000000000000000        6.0067427001398922E-002   354598389.24221152        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         242   102401.00000000000        1.8575712426642079        0.0000000000000000        5.1565689433396095E-002   341131946.24799895        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         242   102401.00000000000        1.9629538486969353        0.0000000000000000        6.9086660297632607E-002   375494669.26741183        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         250   103201.00000000000       0.78401208976832215        0.0000000000000000        8.0217598344380622E-002   286119085.56899142        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         250   103201.00000000000        1.7996311110207113        0.0000000000000000        6.1116474107570533E-002   356647814.60973758        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         250   103201.00000000000        1.8575350869243781        0.0000000000000000        5.2414921964108678E-002   342991913.99806100        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         250   103201.00000000000        1.9628968125291566        0.0000000000000000        7.0160959364339498E-002   377428490.28304189        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         259   104101.00000000000       0.78393893578180651        0.0000000000000000        8.0649001706678269E-002   286630873.27356458        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         259   104101.00000000000        1.7995802870603637        0.0000000000000000        6.2308917551179094E-002   358949103.64353752        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         259   104101.00000000000        1.8574937106614886        0.0000000000000000        5.3379812960531021E-002   345080977.00448972        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         259   104101.00000000000        1.9628315923531015        0.0000000000000000        7.1380935715805130E-002   379600756.43133128        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         259   104101.00000000000        2.0690982423504849        0.0000000000000000        5.0150874432481049E-002   341207902.45614964        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         268   105001.00000000000       0.78386544416606585        0.0000000000000000        8.1070689204592719E-002   287129378.99195093        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         268   105001.00000000000        1.7995284746479034        0.0000000000000000        6.3514345185477675E-002   361245805.81036502        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
         268   105001.00000000000        1.8574515848833204        0.0000000000000000        5.4354770925098030E-002   347166424.99675858        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
